,"Unnamed: 0",Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,3,2014_03,27,33,00:42:15.500,2535.51
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,3,2014_03,22,43,00:40:23.500,2423.55
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,3,2014_03,36,21,00:43:28.200,2608.23
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,3,2014_03,12,63,00:38:47.700,2327.74
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,3,2014_03,5,80,00:37:39.300,2259.25
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,3,2014_03,14,59,00:39:15.300,2355.33
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,3,2014_03,39,18,00:47:04.500,2824.54
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,3,2014_03,15,57,00:39:18.600,2358.59
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,3,2014_03,1,100,00:36:07.800,2167.79
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,3,2014_03,11,65,00:38:42.900,2322.86
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,3,2014_03,40,17,00:47:42.800,2862.8
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,3,2014_03,30,27,00:42:41.400,2561.41
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,3,2014_03,32,25,00:42:57.600,2577.57
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,3,2014_03,7,73,00:38:10.600,2290.63
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,3,2014_03,2,95,00:36:14.400,2174.43
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,3,2014_03,16,55,00:39:43.800,2383.79
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,3,2014_03,25,37,00:41:21.600,2481.56
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,3,2014_03,13,61,00:39:13.600,2353.59
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,3,2014_03,3,90,00:37:06.700,2226.68
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,3,2014_03,4,85,00:37:08.400,2228.43
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,3,2014_03,31,26,00:42:44.400,2564.35
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,3,2014_03,20,47,00:40:10.200,2410.15
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,3,2014_03,33,24,00:43:07.200,2587.24
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,3,2014_03,21,45,00:40:12.600,2412.58
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,3,2014_03,35,22,00:43:26,2605.98
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,3,2014_03,29,29,00:42:26.800,2546.8
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,3,2014_03,8,71,00:38:14.900,2294.93
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,3,2014_03,19,49,00:40:07.300,2407.3
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,3,2014_03,41,16,00:48:55.700,2935.66
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,3,2014_03,37,20,00:45:36.200,2736.22
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,3,2014_03,34,23,00:43:13.400,2593.38
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,3,2014_03,38,19,00:46:38.700,2798.72
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,3,2014_03,23,41,00:40:28.400,2428.41
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,3,2014_03,28,31,00:42:26.700,2546.68
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,3,2014_03,WD,,,
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,3,2014_03,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,4,2014_04,8,39,00:00:36.600,36.58
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,4,2014_04,11,36,00:00:38,38.02
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,4,2014_04,17,30,00:00:40,40
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,4,2014_04,21,26,00:00:42.500,42.5
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,4,2014_04,16,31,00:00:39.500,39.47
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,4,2014_04,12,35,00:00:38.700,38.7
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,4,2014_04,1,50,00:00:25.500,25.5
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,4,2014_04,26,21,00:00:46.400,46.4
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,4,2014_04,37,10,00:00:56.300,56.3
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,4,2014_04,10,37,00:00:37.100,37.14
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,4,2014_04,24,23,00:00:44.200,44.19
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,4,2014_04,7,40,00:00:36.200,36.2
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,4,2014_04,5,42,00:00:33.800,33.8
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,4,2014_04,6,41,00:00:35,34.98
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,4,2014_04,36,11,00:00:55.600,55.6
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,4,2014_04,20,27,00:00:42.400,42.39
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,4,2014_04,19,28,00:00:41.500,41.5
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,4,2014_04,3,46,00:00:31,31.01
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,4,2014_04,18,29,00:00:41.300,41.3
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,4,2014_04,38,9,00:01:00.500,60.48
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,4,2014_04,39,8,00:01:00.600,60.6
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,4,2014_04,13,34,00:00:39,39
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,4,2014_04,2,48,00:00:29.900,29.94
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,4,2014_04,22,25,00:00:42.800,42.8
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,4,2014_04,41,6,00:01:45.500,105.51
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,4,2014_04,23,24,00:00:44.100,44.13
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,4,2014_04,34,13,00:00:54.100,54.08
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,4,2014_04,29,18,00:00:49.400,49.42
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,4,2014_04,28,19,00:00:48.800,48.84
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,4,2014_04,9,38,00:00:37.100,37.1
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,4,2014_04,4,44,00:00:31.700,31.7
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,4,2014_04,31,16,00:00:50.600,50.56
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,4,2014_04,25,22,00:00:44.300,44.34
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,4,2014_04,30,17,00:00:50.300,50.29
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,4,2014_04,15,32,00:00:39,39.01
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,4,2014_04,33,14,00:00:53,52.98
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,4,2014_04,13,34,00:00:39,39
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,4,2014_04,32,15,00:00:51,51.01
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,4,2014_04,35,12,00:00:54.700,54.68
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,4,2014_04,40,7,00:01:09.400,69.43
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,4,2014_04,27,20,00:00:48.300,48.3
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,4,2014_04,WD,,,
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,4,2014_04,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,5,2014_05,11,36,00:01:29,89
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,5,2014_05,6,41,00:01:23.300,83.27
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,5,2014_05,20,27,00:01:45,105
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,5,2014_05,26,21,00:02:03,123
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,5,2014_05,9,38,00:01:28.400,88.35
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,5,2014_05,18,29,00:01:40,100
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,5,2014_05,2,48,00:00:58.100,58.1
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,5,2014_05,31,16,00:02:24,144
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,5,2014_05,39,8,CAP+1,1801
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,5,2014_05,21,26,00:01:45.100,105.07
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,5,2014_05,23,24,00:01:52.500,112.45
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,5,2014_05,7,40,00:01:26,86
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,5,2014_05,14,33,00:01:35,95
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,5,2014_05,8,39,00:01:27.300,87.3
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,5,2014_05,25,22,00:01:56,116
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,5,2014_05,14,33,00:01:35,95
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,5,2014_05,5,42,00:01:21,81
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,5,2014_05,13,34,00:01:34.600,94.61
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,5,2014_05,29,18,00:02:09,129
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,5,2014_05,36,11,00:02:51.700,171.68
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,5,2014_05,35,12,00:02:34,154
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,5,2014_05,17,30,00:01:39.800,99.8
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,5,2014_05,10,37,00:01:28.700,88.65
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,5,2014_05,12,35,00:01:34.100,94.1
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,5,2014_05,34,13,00:02:31.700,151.66
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,5,2014_05,33,14,00:02:29.900,149.89
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,5,2014_05,30,17,00:02:17.700,137.68
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,5,2014_05,37,10,00:02:53.200,173.24
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,5,2014_05,24,23,00:01:55.600,115.55
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,5,2014_05,19,28,00:01:41,101
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,5,2014_05,3,46,00:01:00,60
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,5,2014_05,22,25,00:01:51.800,111.75
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,5,2014_05,4,44,00:01:06,66
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,5,2014_05,38,9,00:02:55.400,175.44
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,5,2014_05,1,50,00:00:52.600,52.57
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,5,2014_05,28,19,00:02:08.500,128.53
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,5,2014_05,16,31,00:01:38,98
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,5,2014_05,32,15,00:02:28,147.98
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,5,2014_05,40,7,CAP+2,1802
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,5,2014_05,40,7,CAP+2,1802
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,5,2014_05,27,20,00:02:06,126
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,5,2014_05,WD,,,
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,5,2014_05,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,6,2014_06,1,100,00:04:50.500,290.49
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,6,2014_06,3,90,00:05:10.700,310.72
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,6,2014_06,6,75,00:05:24.600,324.65
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,6,2014_06,8,71,00:05:27.400,327.42
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,6,2014_06,2,95,00:05:10.500,310.49
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,6,2014_06,11,65,00:05:54.300,354.3
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,6,2014_06,18,51,00:06:26.200,386.17
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,6,2014_06,4,85,00:05:13.600,313.57
313,8,"Lauren Fisher",http://games.crossfit.com/athlete/19117,"9 (681)",2014,681,9,2,6,2014_06,15,57,00:06:16,375.97
314,9,"Jenn Jones",http://games.crossfit.com/athlete/3217,"10 (680)",2014,680,10,2,6,2014_06,13,61,00:05:56.200,356.16
315,10,"Tiffany Hendrickson",http://games.crossfit.com/athlete/51106,"11 (679)",2014,679,11,2,6,2014_06,14,59,00:06:11.600,371.57
316,11,"Michelle Kinney",http://games.crossfit.com/athlete/6109,"12 (674)",2014,674,12,2,6,2014_06,26,35,00:06:45,405
317,12,"Emily Carothers",http://games.crossfit.com/athlete/22982,"13 (664)",2014,664,13,2,6,2014_06,9,69,00:05:28.900,328.95
318,13,"Elisabeth Akinwale",http://games.crossfit.com/athlete/7965,"14 (658)",2014,658,14,2,6,2014_06,21,45,00:06:33.300,393.32
319,14,"Chyna Cho",http://games.crossfit.com/athlete/27975,"15 (648)",2014,648,15,2,6,2014_06,16,55,00:06:20.200,380.24
320,15,"Kristin Holte",http://games.crossfit.com/athlete/120480,"16 (644)",2014,644,16,2,6,2014_06,22,43,00:06:34.600,394.58
321,16,"Denae Brown",http://games.crossfit.com/athlete/16581,"17 (629)",2014,629,17,2,6,2014_06,27,33,00:06:51.600,411.58
322,17,"Dani Horan",http://games.crossfit.com/athlete/3200,"18 (626)",2014,626,18,2,6,2014_06,19,49,00:06:30.600,390.64
323,18,"Bjork Odinsdottir",http://games.crossfit.com/athlete/18274,"19 (616)",2014,616,19,2,6,2014_06,7,73,00:05:26.800,326.76
324,19,"Amanda Goodman",http://games.crossfit.com/athlete/11708,"20 (598)",2014,598,20,2,6,2014_06,10,67,00:05:37.400,337.42
325,20,"Christy Adkins",http://games.crossfit.com/athlete/9121,"21 (595)",2014,595,21,2,6,2014_06,31,26,CAP+1,4201
326,21,"Anna Tunnicliffe",http://games.crossfit.com/athlete/9440,"22 (590)",2014,590,22,2,6,2014_06,17,53,00:06:21.500,381.45
327,22,"Alessandra Pichelli",http://games.crossfit.com/athlete/37537,"23 (582)",2014,582,23,2,6,2014_06,36,21,CAP+9,4209
328,23,"Rebecca Voigt",http://games.crossfit.com/athlete/8015,"24 (579)",2014,579,24,2,6,2014_06,30,27,CAP,420
329,24,"Sheila Barden",http://games.crossfit.com/athlete/23856,"25 (554)",2014,554,25,2,6,2014_06,29,29,00:06:58.600,418.56
330,25,"Mandi Janowitz",http://games.crossfit.com/athlete/12701,"26 (553)",2014,553,26,2,6,2014_06,31,26,CAP+1,4201
331,26,"Kelley Jackson",http://games.crossfit.com/athlete/12336,"27 (518)",2014,518,27,2,6,2014_06,41,16,CAP+21,42021
332,27,"Rachel Martinez",http://games.crossfit.com/athlete/20612,"28 (502)",2014,502,28,2,6,2014_06,12,63,00:05:55.100,355.06
333,28,"Amanda Schwartz",http://games.crossfit.com/athlete/14832,"29 (501)",2014,501,29,2,6,2014_06,33,24,CAP+2,4202
334,29,"Regan Huckaby",http://games.crossfit.com/athlete/159681,"30 (481)",2014,481,30,2,6,2014_06,35,22,CAP+3,4203
335,30,"Kara Webb",http://games.crossfit.com/athlete/2942,"31 (645)",2014,645,31,2,6,2014_06,5,80,00:05:14.100,314.06
336,31,"Nicole Holcomb",http://games.crossfit.com/athlete/13506,"32 (397)",2014,397,32,2,6,2014_06,25,37,00:06:41.300,401.28
337,32,"Talayna Fortunato",http://games.crossfit.com/athlete/11279,"33 (380)",2014,380,33,2,6,2014_06,23,41,00:06:35.300,395.31
338,33,"Margaux Alvarez",http://games.crossfit.com/athlete/3678,"34 (377)",2014,377,34,2,6,2014_06,33,24,CAP+2,4202
339,34,"Emily Abbott",http://games.crossfit.com/athlete/180250,"35 (372)",2014,372,35,2,6,2014_06,38,19,CAP+14,42014
340,35,"Gretchen Kittelberger",http://games.crossfit.com/athlete/13383,"36 (348)",2014,348,36,2,6,2014_06,20,47,00:06:31,390.98
341,36,"Emily Beers",http://games.crossfit.com/athlete/1910,"37 (310)",2014,310,37,2,6,2014_06,36,21,CAP+9,4209
342,37,"Alexandra LaChance",http://games.crossfit.com/athlete/121917,"38 (287)",2014,287,38,2,6,2014_06,24,39,00:06:40.200,400.24
343,38,"Celestie Engelbrecht",http://games.crossfit.com/athlete/101492,"39 (244)",2014,244,39,2,6,2014_06,38,19,CAP+14,42014
344,39,"Marlene Andersson",http://games.crossfit.com/athlete/17329,"40 (244)",2014,244,40,2,6,2014_06,40,17,CAP+16,42016
345,40,"Pip Malone",http://games.crossfit.com/athlete/26980,"41 (313)",2014,313,41,2,6,2014_06,28,31,00:06:58.400,418.37
346,41,"Wanda Brenton",http://games.crossfit.com/athlete/13503,"42 (32)",2014,32,42,2,6,2014_06,WD,,,
347,42,"Rory Zambard",http://games.crossfit.com/athlete/14354,---,2014,,---,2,6,2014_06,--,,,
305,0,"Camille Leblanc-Bazinet",http://games.crossfit.com/athlete/8404,"1 (918)",2014,918,1,2,7,2014_07,2,95,00:16:09.300,969.26
306,1,"Annie Thorisdottir",http://games.crossfit.com/athlete/18588,"2 (878)",2014,878,2,2,7,2014_07,20,47,CAP+6,10806
307,2,"Julie Foucher",http://games.crossfit.com/athlete/46243,"3 (793)",2014,793,3,2,7,2014_07,13,61,CAP+2,10802
308,3,"Michele Letendre",http://games.crossfit.com/athlete/3407,"4 (787)",2014,787,4,2,7,2014_07,7,73,00:17:40.200,1060.22
309,4,"Valerie Voboril",http://games.crossfit.com/athlete/50601,"5 (780)",2014,780,5,2,7,2014_07,11,65,CAP+1,10801
310,5,"Emily Bridgers",http://games.crossfit.com/athlete/4925,"6 (705)",2014,705,6,2,7,2014_07,18,51,CAP+5,10805
311,6,"Lauren Brooks",http://games.crossfit.com/athlete/3991,"7 (695)",2014,695,7,2,7,2014_07,31,26,CAP+13,108013
312,7,"Cassidy Lance",http://games.crossfit.com/athlete/123582,"8 (688)",2014,688,8,2,7,2014_07,28,31,CAP+12,108012
