Unnamed: 0,Unnamed: 0.1,Age,Athlete,Athlete_URL,Gender,Height,Finish,Score,Region,Weight,Wk1,Wk2,Wk3,Wk4,Wk5,Year,Team,Affiliate,Fran,Helen,Grace,Filthy_50,Fight_Gone_Bad,Sprint_400,Run_5k,Clean_And_Jerk,Snatch,Deadlift,Back_Squat,Max_Pullups,Place,Wk1_Place,Wk1_Score,Wk2_Place,Wk2_Score,Wk3_Place,Wk3_Score,Wk4_Place,Wk4_Score,Wk5_Place,Wk5_Score,User_ID,Reg_Finish,Reg_Place,Reg_Score,Reg_Wk1_Finish,Reg_Wk1_Place,Reg_Wk2_Finish,Reg_Wk2_Place,Reg_Wk3_Finish,Reg_Wk3_Place,Reg_Wk4_Finish,Reg_Wk4_Place,Regional,Regional_Name,Region_Name,Reg_Cutoff,Reg_Actual,Reg_Auto_Qualify,Reg_Actual_Qualify,Status,Status_Code
583,83,28.0,Eric Showman,http://games.crossfit.com/athlete/342398,1,71.0,584 (4930),4930,13,195.0,366 (297),302 (423),3169 (110),520 (257),573 (09:29),16,,CrossFit Amped Shoreline,,,,,,,,,,,,,584,366,297,302,423,3169,110,520,257,573,569,342398,24 (210),24,210,15 (297),15,15 (297),15,15 (297),15,15 (297),15,8,West,North West,20,25,0,1,Accepted,1
584,84,28.0,Cody Loeffler,http://games.crossfit.com/athlete/6729,1,71.0,585 (4940),4940,9,220.0,161 (310),3479 (289),165 (128),20 (293),1115 (09:57),16,Stark Union Forged,CrossFit French Creek,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,585,161,310,3479,289,165,128,20,293,1115,597,6729,38 (352),38,352,14 (310),14,14 (310),14,14 (310),14,14 (310),14,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
585,85,32.0,Chris Woods,http://games.crossfit.com/athlete/11186,1,71.0,586 (4941),4941,15,178.0,996 (280),596 (345),1015 (117),1263 (244),1071 (09:55),16,Crossfit Westchase,CrossFit Westchase,171.0,,,,,,,295.0,235.0,435.0,390.0,,586,996,280,596,345,1015,117,1263,244,1071,595,11186,53 (432),53,432,74 (280),74,74 (280),74,74 (280),74,74 (280),74,1,Atlantic,South East,20,26,0,0,Out,0
586,86,25.0,Dayton Smith,http://games.crossfit.com/athlete/138292,1,68.0,587 (4948),4948,17,180.0,1141 (277),1469 (341),726 (120),790 (251),822 (09:44),16,East Valley CrossFit,East Valley CrossFit,,,,,,,,,,,,,587,1141,277,1469,341,726,120,790,251,822,584,138292,18 (158),18,158,28 (277),28,28 (277),28,28 (277),28,28 (277),28,7,South,South West,20,24,1,1,Accepted,1
587,87,33.0,Luke McGruer,http://games.crossfit.com/athlete/2403,1,70.47,588 (4953),4953,3,176.37,389 (296),701 (345),442 (124),1836 (237),1585 (10:17),16,Mount CrossFit,Mount CrossFit,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,588,389,296,701,345,442,124,1836,237,1585,617,2403,43 (331),43,331,22 (296),22,22 (296),22,22 (296),22,22 (296),22,6,Pacific,Australia,30,31,0,0,Out,0
588,88,28.0,Mohamed Elomda,http://games.crossfit.com/athlete/487949,1,70.87,589 (4959),4959,1,207.23,633 (289),1952 (340),509 (123),855 (250),1010 (09:53),16,,,151.0,,75.0,,,,1033.0,310.0,245.0,550.0,385.0,62.0,589,633,289,1952,340,509,123,855,250,1010,593,487949,22 (124),22,124,16 (289),16,16 (289),16,16 (289),16,16 (289),16,5,Meridian,Africa,10,11,0,0,Out,0
589,89,37.0,Drummond Williamson,http://games.crossfit.com/athlete/15993,1,69.29,590 (4964),4964,3,176.37,975 (281),1265 (342),664 (121),1896 (236),164 (08:48),16,Team CF42s,CrossFit 42 South,166.0,456.0,127.0,,417.0,,1130.0,275.58,220.46,429.9,363.76,60.0,590,975,281,1265,342,664,121,1896,236,164,528,15993,42 (330),42,330,67 (281),67,67 (281),67,67 (281),67,67 (281),67,6,Pacific,Australia,30,31,0,0,Out,0
590,90,27.0,Zachary Gordon,http://games.crossfit.com/athlete/6984,1,69.0,590 (4964),4964,16,190.0,755 (286),490 (346),1725 (114),544 (256),1450 (10:12),16,,Ballast CrossFit,157.0,435.0,81.0,,,53.0,1091.0,255.0,205.0,480.0,335.0,50.0,590,755,286,490,346,1725,114,544,256,1450,612,6984,38 (307),38,307,47 (286),47,47 (286),47,47 (286),47,47 (286),47,2,California,SoCal,20,24,0,0,Out,0
591,91,23.0,Tyler Watkins,http://games.crossfit.com/athlete/486319,1,,592 (4971),4971,9,230.0,1187 (276),544 (346),1716 (115),514 (257),1010 (09:53),16,CrossFit Weddington,CrossFit Weddington,,,,,,,1140.0,315.0,255.0,600.0,625.0,75.0,592,1187,276,544,346,1716,115,514,257,1010,593,486319,36 (340),36,340,87 (276),87,87 (276),87,87 (276),87,87 (276),87,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
592,92,25.0,Tyler Tosunian,http://games.crossfit.com/athlete/335435,1,,593 (4973),4973,16,176.0,1372 (273),1145 (343),1683 (115),385 (261),388 (09:14),16,,Pacesetter CrossFit,,,,,,,,,,,,,593,1372,273,1145,343,1683,115,385,261,388,554,335435,37 (306),37,306,80 (273),80,80 (273),80,80 (273),80,80 (273),80,2,California,SoCal,20,24,0,0,Out,0
593,93,28.0,Sean Hardwick,http://games.crossfit.com/athlete/13712,1,72.0,593 (4973),4973,7,185.0,476 (293),1402 (342),503 (123),420 (260),2172 (10:35),16,CrossFit Central Lancaster,CrossFit Central Lancaster,166.0,433.0,134.0,1030.0,,,1108.0,297.62,242.51,462.97,385.81,52.0,593,476,293,1402,342,503,123,420,260,2172,635,13712,73 (665),73,665,82 (293),82,82 (293),82,82 (293),82,82 (293),82,5,Meridian,Europe,30,32,0,0,Out,0
594,94,25.0,Cody Croft,http://games.crossfit.com/athlete/99150,1,73.0,595 (4981),4981,11,198.0,975 (281),1230 (342),592 (122),1397 (242),787 (09:42),16,,AE CrossFit,137.0,467.0,107.0,,,,1106.0,305.0,225.0,505.0,375.0,,595,975,281,1230,342,592,122,1397,242,787,582,99150,63 (504),63,504,105 (281),105,105 (281),105,105 (281),105,105 (281),105,4,East,North East,20,20,0,0,Out,0
595,95,34.0,Dustin McWilliams,http://games.crossfit.com/athlete/98546,1,67.0,596 (4984),4984,10,170.0,285 (299),1966 (340),566 (122),1530 (241),637 (09:33),16,CrossFit Tundra,CrossFit Tundra,148.0,371.0,172.0,,,,,305.0,240.0,425.0,400.0,50.0,596,285,299,1966,340,566,122,1530,241,637,573,98546,60 (464),60,464,32 (299),32,32 (299),32,32 (299),32,32 (299),32,3,Central,North Central,20,21,0,0,Out,0
596,96,25.0,Gilson Duarte,http://games.crossfit.com/athlete/107931,1,64.96,597 (4985),4985,8,158.0,285 (299),1171 (342),566 (122),2128 (234),835 (09:45),16,BSB STRONG,BSB CrossFit,177.0,,,,,,1470.0,2.0,185.0,435.0,380.0,,597,285,299,1171,342,566,122,2128,234,835,585,107931,15 (150),15,150,3 (299),3,3 (299),3,3 (299),3,3 (299),3,7,South,LatAm,10,14,0,0,Out,0
597,97,28.0,Jason Hamm,http://games.crossfit.com/athlete/28935,1,72.0,598 (5004),5004,15,177.0,1025 (279),745 (344),83 (130),1413 (242),1738 (10:22),16,Aero Firebreathers,CrossFit Aero,154.0,479.0,119.0,,408.0,,1353.0,295.0,215.0,480.0,395.0,,598,1025,279,745,344,83,130,1413,242,1738,622,28935,48 (414),48,414,77 (279),77,77 (279),77,77 (279),77,77 (279),77,1,Atlantic,South East,20,26,0,0,Out,0
598,98,32.0,Adam Blaney,http://games.crossfit.com/athlete/9405,1,69.0,599 (5009),5009,9,168.0,719 (287),1524 (341),1436 (115),653 (254),677 (09:36),16,CrossFit Salisbury,CrossFit Salisbury,145.0,458.0,142.0,1062.0,429.0,64.0,1232.0,286.0,225.0,455.0,405.0,55.0,599,719,287,1524,341,1436,115,653,254,677,576,9405,34 (324),34,324,47 (287),47,47 (287),47,47 (287),47,47 (287),47,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
599,99,27.0,Michael Hernandez,http://games.crossfit.com/athlete/8803,1,70.0,600 (5041),5041,16,175.0,633 (289),749 (344),592 (122),741 (252),2326 (10:39),16,Team CDR,CrossFit CDR Redlands,,,,,,3069.0,1207.0,315.0,255.0,475.0,405.0,,600,633,289,749,344,592,122,741,252,2326,639,8803,36 (297),36,297,39 (289),39,39 (289),39,39 (289),39,39 (289),39,2,California,SoCal,20,24,0,0,Out,0
600,0,21.0,Jérémie Mongeon-Duby,http://games.crossfit.com/athlete/298428,1,69.0,601 (5042),5042,4,190.0,422 (295),1666 (341),2044 (114),737 (252),173 (08:50),16,Reebok CrossFit YUL,Reebok CrossFit YUL,,,,,,,,315.0,235.0,465.0,415.0,,601,422,295,1666,341,2044,114,737,252,173,530,298428,32 (257),32,257,21 (295),21,21 (295),21,21 (295),21,21 (295),21,4,East,Canada East,20,24,0,0,Out,0
601,1,24.0,Jack Fleckney,http://games.crossfit.com/athlete/296733,1,72.83,602 (5045),5045,7,198.0,633 (289),562 (345),1869 (114),1097 (246),884 (09:47),16,,CrossFit East Northants,155.0,,87.0,,,,,308.65,249.12,485.02,374.79,,602,633,289,562,345,1869,114,1097,246,884,587,296733,74 (680),74,680,105 (289),105,105 (289),105,105 (289),105,105 (289),105,5,Meridian,Europe,30,32,0,0,Out,0
602,2,31.0,nathan forster,http://games.crossfit.com/athlete/57264,1,,603 (5046),5046,15,185.0,672 (288),2502 (339),266 (127),389 (261),1217 (10:01),16,imt crossfit,IMT CrossFit,,,,,,,,,,,,,603,672,288,2502,339,266,127,389,261,1217,601,57264,50 (431),50,431,53 (288),53,53 (288),53,53 (288),53,53 (288),53,1,Atlantic,South East,20,26,0,0,Out,0
603,3,23.0,Sean Kratchman,http://games.crossfit.com/athlete/682567,1,71.0,604 (5052),5052,6,200.0,944 (283),1992 (340),605 (122),809 (251),702 (09:37),16,Rich City CrossFit,Rich City CrossFit,,,,,,,,285.0,225.0,435.0,395.0,46.0,604,944,283,1992,340,605,122,809,251,702,577,682567,42 (342),42,342,64 (283),64,64 (283),64,64 (283),64,64 (283),64,3,Central,Central East,20,27,0,0,Out,0
604,4,26.0,Dan Melzar,http://games.crossfit.com/athlete/272687,1,69.0,605 (5066),5066,11,185.0,507 (292),303 (423),983 (117),1935 (236),1338 (10:07),16,CrossFit New England,CrossFit New England,132.0,,94.0,,,,,295.0,245.0,445.0,425.0,,605,507,292,303,423,983,117,1935,236,1338,607,272687,63 (504),63,504,58 (292),58,58 (292),58,58 (292),58,58 (292),58,4,East,North East,20,20,0,0,Out,0
605,5,28.0,Natan Geva,http://games.crossfit.com/athlete/101631,1,72.83,606 (5107),5107,1,189.0,476 (293),825 (344),488 (123),396 (261),2922 (10:53),16,CrossFit Yas,CrossFit Yas,147.0,440.0,165.0,1078.0,400.0,,1142.0,282.19,242.51,396.83,341.72,,606,476,293,825,344,488,123,396,261,2922,653,101631,20 (119),20,119,9 (293),9,9 (293),9,9 (293),9,9 (293),9,5,Meridian,Africa,10,11,0,0,Out,0
606,6,29.0,Matt Dunaway,http://games.crossfit.com/athlete/313469,1,70.0,607 (5111),5111,15,177.0,1372 (273),471 (346),640 (121),1230 (245),1398 (10:10),16,CrossFit Laminin,CrossFit Laminin,138.0,514.0,101.0,,,,1297.0,305.0,235.0,435.0,405.0,50.0,607,1372,273,471,346,640,121,1230,245,1398,610,313469,50 (431),50,431,109 (273),109,109 (273),109,109 (273),109,109 (273),109,1,Atlantic,South East,20,26,0,0,Out,0
607,7,26.0,Nick Lucchesi,http://games.crossfit.com/athlete/41380,1,73.0,608 (5113),5113,12,205.0,1240 (275),356 (423),1282 (116),1164 (245),1071 (09:55),16,crossfit 209 sport,CrossFit 209 Sport,157.0,438.0,81.0,1112.0,451.0,63.0,1203.0,0.0,0.0,0.0,0.0,53.0,608,1240,275,356,423,1282,116,1164,245,1071,595,41380,27 (221),27,221,54 (275),54,54 (275),54,54 (275),54,54 (275),54,2,California,NorCal,20,28,0,1,Accepted,1
608,8,27.0,Jared Enderton,http://games.crossfit.com/athlete/290550,1,66.0,609 (5120),5120,17,200.0,2271 (265),375 (423),781 (120),531 (257),1162 (09:59),16,CrossFit Pandoras box,CrossFit Pandora's Box,148.0,,88.0,,,,,429.0,345.0,600.0,507.0,50.0,609,2271,265,375,423,781,120,531,257,1162,599,290550,19 (159),19,159,81 (265),81,81 (265),81,81 (265),81,81 (265),81,7,South,South West,20,24,1,1,Accepted,1
609,9,27.0,Callum Foster,http://games.crossfit.com/athlete/448511,1,,610 (5141),5141,3,176.0,546 (291),1824 (340),2327 (113),289 (264),155 (08:47),16,Range of Motion,Range of Motion CrossFit,,,,,,,,,,,,,610,546,291,1824,340,2327,113,289,264,155,527,448511,40 (317),40,317,38 (291),38,38 (291),38,38 (291),38,38 (291),38,6,Pacific,Australia,30,31,0,0,Out,0
610,10,22.0,Andre Fassler,http://games.crossfit.com/athlete/662609,1,71.0,611 (5155),5155,12,180.0,719 (287),1199 (342),1104 (117),2006 (235),127 (08:42),16,,CrossFit Chico,139.0,475.0,,,415.0,64.0,,285.0,230.0,375.0,350.0,50.0,611,719,287,1199,342,1104,117,2006,235,127,522,662609,26 (215),26,215,28 (287),28,28 (287),28,28 (287),28,28 (287),28,2,California,NorCal,20,28,0,1,Accepted,1
611,11,23.0,Evan Morris,http://games.crossfit.com/athlete/44890,1,,612 (5158),5158,3,,1860 (269),366 (423),1296 (116),626 (254),1010 (09:53),16,,CrossFit 505,155.0,,104.0,,402.0,,1799.0,324.08,253.53,507.06,440.92,,612,1860,269,366,423,1296,116,626,254,1010,593,44890,47 (355),47,355,121 (269),121,121 (269),121,121 (269),121,121 (269),121,6,Pacific,Australia,30,31,0,0,Out,0
612,12,25.0,Josiah Naig,http://games.crossfit.com/athlete/583360,1,60.0,613 (5180),5180,10,205.0,115 (312),3523 (263),726 (120),418 (260),398 (09:15),16,,CrossFit Ankeny,172.0,,,,,63.0,,345.0,280.0,500.0,455.0,50.0,613,115,312,3523,263,726,120,418,260,398,555,583360,61 (483),61,483,13 (312),13,13 (312),13,13 (312),13,13 (312),13,3,Central,North Central,20,21,0,0,Out,0
613,13,26.0,Tom Brown,http://games.crossfit.com/athlete/552335,1,66.0,614 (5198),5198,2,168.0,719 (287),2400 (339),374 (125),1404 (242),301 (09:04),16,Shogun CrossFit,Shogun CrossFit,138.0,,,,,,1170.0,275.0,227.0,500.0,418.0,,614,719,287,2400,339,374,125,1404,242,301,544,552335,12 (85),12,85,13 (287),13,13 (287),13,13 (287),13,13 (287),13,6,Pacific,Asia,10,10,0,0,Out,0
614,14,26.0,Emmanuel Maldonado,http://games.crossfit.com/athlete/93488,1,70.0,615 (5200),5200,8,192.0,1057 (278),1884 (340),276 (127),1569 (240),414 (09:16),16,SJU,CrossFit SJU,156.0,,,,,,,315.26,242.51,0.0,,,615,1057,278,1884,340,276,127,1569,240,414,556,93488,16 (152),16,152,29 (278),29,29 (278),29,29 (278),29,29 (278),29,7,South,LatAm,10,14,0,0,Out,0
615,15,24.0,Aaron Knisley,http://games.crossfit.com/athlete/253353,1,73.0,616 (5204),5204,6,208.0,1682 (271),779 (344),1269 (116),757 (251),717 (09:38),16,CrossFit Future,CrossFit Future,154.0,,,,,,,325.0,255.0,515.0,445.0,,616,1682,271,779,344,1269,116,757,251,717,578,253353,43 (353),43,353,114 (271),114,114 (271),114,114 (271),114,114 (271),114,3,Central,Central East,20,27,0,0,Out,0
616,16,34.0,Josh Wagner,http://games.crossfit.com/athlete/22026,1,69.0,617 (5209),5209,9,179.0,445 (294),1982 (340),407 (125),1020 (247),1355 (10:08),16,CrossFit Apex,CrossFit Apex,167.0,449.0,86.0,1026.0,443.0,63.0,1298.0,290.0,245.0,475.0,400.0,60.0,617,445,294,1982,340,407,125,1020,247,1355,608,22026,41 (365),41,365,33 (294),33,33 (294),33,33 (294),33,33 (294),33,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
617,17,30.0,David Zastrow,http://games.crossfit.com/athlete/25400,1,68.0,618 (5219),5219,16,178.0,546 (291),1304 (342),148 (128),2259 (232),962 (09:51),16,Mean Streets of Downtown LA,CrossFit Mean Streets,141.0,,,,,,,300.0,235.0,430.0,400.0,58.0,618,546,291,1304,342,148,128,2259,232,962,591,25400,41 (319),41,319,35 (291),35,35 (291),35,35 (291),35,35 (291),35,2,California,SoCal,20,24,0,0,Out,0
618,18,30.0,Aleksandr Ergin,http://games.crossfit.com/athlete/475015,1,70.08,619 (5228),5228,7,194.0,966 (282),729 (344),1296 (116),1510 (241),727 (09:39),16,,,180.0,,240.0,,,,,220.0,154.0,341.0,220.0,50.0,619,966,282,729,344,1296,116,1510,241,727,579,475015,79 (737),79,737,159 (282),159,159 (282),159,159 (282),159,159 (282),159,5,Meridian,Europe,30,32,0,0,Out,0
619,19,28.0,Richard Smith,http://games.crossfit.com/athlete/21707,1,72.05,620 (5231),5231,1,187.0,1772 (270),816 (344),1015 (117),539 (256),1089 (09:56),16,CrossFit Kyalami,CrossFit Kyalami,129.0,,118.0,,418.0,,1005.0,305.0,235.0,485.0,418.0,70.0,620,1772,270,816,344,1015,117,539,256,1089,596,21707,24 (128),24,128,39 (270),39,39 (270),39,39 (270),39,39 (270),39,5,Meridian,Africa,10,11,0,0,Out,0
620,20,25.0,Richard Essig,http://games.crossfit.com/athlete/127768,1,75.0,621 (5234),5234,9,200.0,755 (286),329 (423),3622 (108),245 (266),283 (09:02),16,CrossFit Hershey,CrossFit Hershey,160.0,,107.0,,423.0,,1291.0,335.0,275.0,445.0,420.0,35.0,621,755,286,329,423,3622,108,245,266,283,542,127768,35 (329),35,329,48 (286),48,48 (286),48,48 (286),48,48 (286),48,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
621,21,24.0,Park Jihwan,http://games.crossfit.com/athlete/490478,1,65.75,622 (5238),5238,2,148.0,389 (296),1831 (340),680 (121),1300 (244),1038 (09:54),16,,CrossFit Sechan,,,,,,,,,,,,,622,389,296,1831,340,680,121,1300,244,1038,594,490478,13 (91),13,91,7 (296),7,7 (296),7,7 (296),7,7 (296),7,6,Pacific,Asia,10,10,0,0,Out,0
622,22,28.0,Jared Meyers,http://games.crossfit.com/athlete/519299,1,68.0,623 (5246),5246,9,200.0,1057 (278),1235 (342),1508 (115),849 (250),597 (09:30),16,GammaLammaDingDongs,CrossFit Gamma,186.0,,,,,,1282.0,287.0,220.0,450.0,385.0,26.0,623,1057,278,1235,342,1508,115,849,250,597,570,519299,39 (360),39,360,76 (278),76,76 (278),76,76 (278),76,76 (278),76,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
623,23,28.0,Braden Rubey,http://games.crossfit.com/athlete/15381,1,68.0,624 (5257),5257,14,180.0,755 (286),512 (346),534 (123),794 (251),2662 (10:47),16,CrossFit Argyle,CrossFit Argyle,132.0,,108.0,,,,,305.0,275.0,550.0,500.0,62.0,624,755,286,512,346,534,123,794,251,2662,647,15381,44 (377),44,377,53 (286),53,53 (286),53,53 (286),53,53 (286),53,7,South,South Central,20,25,0,0,Out,0
624,24,23.0,Derick Shoda,http://games.crossfit.com/athlete/146341,1,64.0,625 (5260),5260,13,145.0,51 (320),1470 (341),1609 (115),2095 (234),35 (08:15),16,Arete Athletics,Arete CrossFit,129.0,458.0,131.0,,,,,280.0,220.0,370.0,345.0,,625,51,320,1470,341,1609,115,2095,234,35,495,146341,25 (219),25,219,4 (320),4,4 (320),4,4 (320),4,4 (320),4,8,West,North West,20,25,0,1,Accepted,1
625,25,25.0,Nate Long,http://games.crossfit.com/athlete/378594,1,67.0,626 (5264),5264,9,178.0,633 (289),940 (343),647 (121),2530 (229),514 (09:24),16,,FURYAN CrossFit,138.0,,102.0,,,,,305.0,250.0,475.0,385.0,63.0,626,633,289,940,343,647,121,2530,229,514,564,378594,43 (380),43,380,41 (289),41,41 (289),41,41 (289),41,41 (289),41,1,Atlantic,Mid Atlantic,20,22,0,0,Out,0
626,26,22.0,Nycolas Joyal,http://games.crossfit.com/athlete/489030,1,,627 (5267),5267,4,190.0,633 (289),209 (424),2509 (112),682 (253),1234 (10:02),16,Lusine Terrebonne,CrossFit Terrebonne L'usine,,,,,,,,,,,,,627,633,289,209,424,2509,112,682,253,1234,602,489030,33 (269),33,269,30 (289),30,30 (289),30,30 (289),30,30 (289),30,4,East,Canada East,20,24,0,0,Out,0
627,27,26.0,Conor Murphy,http://games.crossfit.com/athlete/32474,1,73.0,628 (5273),5273,11,185.0,285 (299),1035 (343),1754 (114),1128 (246),1071 (09:55),16,Reebok CrossFit ONE,Reebok CrossFit One,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,628,285,299,1035,343,1754,114,1128,246,1071,595,32474,65 (523),65,523,33 (299),33,33 (299),33,33 (299),33,33 (299),33,4,East,North East,20,20,0,0,Out,0
628,28,25.0,Wojciech Laszczak,http://games.crossfit.com/athlete/450681,1,,629 (5281),5281,7,,115 (312),1472 (341),1723 (114),1649 (239),322 (09:07),16,,CrossFit 43300,,,,,,,,0.0,0.0,0.0,0.0,0.0,629,115,312,1472,341,1723,114,1649,239,322,547,450681,77 (713),77,713,22 (312),22,22 (312),22,22 (312),22,22 (312),22,5,Meridian,Europe,30,32,0,0,Out,0
629,29,32.0,Brendan Southwick,http://games.crossfit.com/athlete/7323,1,68.9,630 (5283),5283,3,185.19,546 (291),3466 (290),244 (127),218 (267),809 (09:43),16,CrossFit Territory,CrossFit Territory,129.0,447.0,67.0,1020.0,0.0,,,374.79,319.67,551.15,473.99,72.0,630,546,291,3466,290,244,127,218,267,809,583,7323,41 (328),41,328,38 (291),38,38 (291),38,38 (291),38,38 (291),38,6,Pacific,Australia,30,31,0,0,Out,0
630,30,24.0,Corey Bartkowiak,http://games.crossfit.com/athlete/662820,1,,631 (5285),5285,14,,755 (286),902 (344),1609 (115),1631 (240),388 (09:14),16,Strong Body CrossFit,Strong Body CrossFit,,,,,,,,,,,,,631,755,286,902,344,1609,115,1631,240,388,554,662820,47 (400),47,400,53 (286),53,53 (286),53,53 (286),53,53 (286),53,7,South,South Central,20,25,0,0,Out,0
631,31,22.0,Jordon Piggott,http://games.crossfit.com/athlete/6923,1,67.72,632 (5294),5294,3,163.14,672 (288),1178 (342),1843 (114),1213 (245),388 (09:14),16,Tropic Thunder,CrossFit Townsville,130.0,460.0,,,345.0,62.0,,286.6,231.49,407.85,410.06,82.0,632,672,288,1178,342,1843,114,1213,245,388,554,6923,45 (344),45,344,46 (288),46,46 (288),46,46 (288),46,46 (288),46,6,Pacific,Australia,30,31,0,0,Out,0
632,32,25.0,Luke Holmes,http://games.crossfit.com/athlete/112774,1,66.0,633 (5296),5296,1,165.0,476 (293),937 (343),1927 (114),1229 (245),727 (09:39),16,,CrossFit 965,164.0,540.0,,,,,,300.0,240.0,445.0,415.0,49.0,633,476,293,937,343,1927,114,1229,245,727,579,112774,23 (126),23,126,9 (293),9,9 (293),9,9 (293),9,9 (293),9,5,Meridian,Africa,10,11,0,0,Out,0
633,33,23.0,Alex Younger,http://games.crossfit.com/athlete/151872,1,68.9,634 (5307),5307,1,167.0,1057 (278),323 (423),2589 (112),958 (248),380 (09:13),16,CPCF Salmiya,Circuit Plus CrossFit Gulf Road,171.0,474.0,,,398.0,,1202.0,299.83,242.51,445.33,370.38,37.0,634,1057,278,323,423,2589,112,958,248,380,553,151872,24 (128),24,128,24 (278),24,24 (278),24,24 (278),24,24 (278),24,5,Meridian,Africa,10,11,0,0,Out,0
634,34,27.0,Tyler McBride,http://games.crossfit.com/athlete/15018,1,67.0,635 (5310),5310,11,170.0,285 (299),2411 (339),983 (117),1564 (240),67 (08:30),16,CrossFit 516,CrossFit 516,133.0,453.0,150.0,865.0,482.0,64.0,1120.0,,,405.0,340.0,60.0,635,285,299,2411,339,983,117,1564,240,67,510,15018,62 (490),62,490,33 (299),33,33 (299),33,33 (299),33,33 (299),33,4,East,North East,20,20,0,0,Out,0
635,35,19.0,Tanner Stahl,http://games.crossfit.com/athlete/447228,1,,636 (5329),5329,13,170.0,755 (286),1169 (342),2011 (114),539 (256),855 (09:46),16,Cascade CrossFit,Cascade CrossFit,,,,,,,,,,,,,636,755,286,1169,342,2011,114,539,256,855,586,447228,26 (221),26,221,27 (286),27,27 (286),27,27 (286),27,27 (286),27,8,West,North West,20,25,0,0,Out,0
636,36,34.0,Armand McCormick,http://games.crossfit.com/athlete/18061,1,70.0,637 (5330),5330,10,190.0,115 (312),1203 (342),1609 (115),1415 (242),988 (09:52),16,CrossFit Kilo,CrossFit Kilo,135.0,,84.0,1086.0,425.0,58.0,,313.06,253.53,518.09,418.88,50.0,637,115,312,1203,342,1609,115,1415,242,988,592,18061,63 (496),63,496,13 (312),13,13 (312),13,13 (312),13,13 (312),13,3,Central,North Central,20,21,0,0,Out,0
637,37,30.0,Mark Stewart,http://games.crossfit.com/athlete/16414,1,73.0,637 (5330),5330,14,208.0,604 (290),1127 (343),664 (121),684 (253),2251 (10:37),16,Hurricane CrossFit,Hurricane CrossFit,147.0,484.0,84.0,,488.0,65.0,1302.0,350.0,265.0,535.0,475.0,35.0,637,604,290,1127,343,664,121,684,253,2251,637,16414,45 (378),45,378,42 (290),42,42 (290),42,42 (290),42,42 (290),42,7,South,South Central,20,25,0,0,Out,0
638,38,34.0,Chris Allison,http://games.crossfit.com/athlete/574328,1,,639 (5331),5331,15,184.0,1057 (278),1545 (341),1114 (116),978 (248),637 (09:33),16,Godspeed,Godspeed CrossFit,,,,,,,,,,,,,639,1057,278,1545,341,1114,116,978,248,637,573,574328,57 (466),57,466,80 (278),80,80 (278),80,80 (278),80,80 (278),80,1,Atlantic,South East,20,26,0,0,Out,0
639,39,28.0,Jack Corcoran,http://games.crossfit.com/athlete/146009,1,73.0,640 (5344),5344,11,207.0,1949 (268),529 (346),1317 (116),694 (253),855 (09:46),16,Crossfit Parallax,CrossFit Parallax,142.0,,,,420.0,,1170.0,335.0,275.0,535.0,435.0,60.0,640,1949,268,529,346,1317,116,694,253,855,586,146009,65 (523),65,523,183 (268),183,183 (268),183,183 (268),183,183 (268),183,4,East,North East,20,20,0,0,Out,0
640,40,26.0,Ben Wadwell,http://games.crossfit.com/athlete/157947,1,71.26,641 (5347),5347,3,194.01,975 (281),1406 (342),442 (124),1102 (246),1422 (10:11),16,CrossFit FeelGood,CrossFit Feel Good,125.0,,108.0,,410.0,,,319.67,264.55,507.06,418.88,60.0,641,975,281,1406,342,442,124,1102,246,1422,611,157947,48 (357),48,357,67 (281),67,67 (281),67,67 (281),67,67 (281),67,6,Pacific,Australia,30,31,0,0,Out,0
