,Unnamed: 0,Unnamed: 0.1,Athlete,Athlete_URL,Games_Finish,Year,Games_Score,Games_Place,Division,Event_#,Event_ID,Event_Place,Event_Points,Event_Raw_Score,Event_Score
5276,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,2,2016_02,7,72.0,370 lb,370
5277,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,2,2016_02,19,42.0,345 lb,345
5278,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,2,2016_02,19,42.0,345 lb,345
5279,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,2,2016_02,7,72.0,370 lb,370
5280,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,2,2016_02,34,12.0,315 lb,315
5281,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,2,2016_02,2,94.0,395 lb,395
5282,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,2,2016_02,13,54.0,355 lb,355
5283,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,2,2016_02,24,32.0,335 lb,335
5284,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,2,2016_02,5,80.0,380 lb,380
5285,418,30,Alexis Johnson,http://games.crossfit.com/athlete/208293,31 (413),2016,413.0,31,2,2,2016_02,24,32.0,335 lb,335
5286,419,31,Christina Seeley,http://games.crossfit.com/athlete/68808,32 (377),2016,377.0,32,2,2,2016_02,9,64.0,365 lb,365
5287,420,32,Meg Reardon,http://games.crossfit.com/athlete/115892,33 (364),2016,364.0,33,2,2,2016_02,19,42.0,345 lb,345
5288,421,33,Sheila Barden,http://games.crossfit.com/athlete/23856,34 (363),2016,363.0,34,2,2,2016_02,34,12.0,315 lb,315
5289,422,34,Rebecca Voigt,http://games.crossfit.com/athlete/8015,35 (350),2016,350.0,35,2,2,2016_02,9,64.0,365 lb,365
5290,423,35,Jennifer Smith,http://games.crossfit.com/athlete/45491,36 (288),2016,288.0,36,2,2,2016_02,40,0.0,000 lb,000
5291,424,36,Carly Fuhrer,http://games.crossfit.com/athlete/102114,37 (237),2016,237.0,37,2,2,2016_02,30,20.0,325 lb,325
5292,425,37,Justine Beath,http://games.crossfit.com/athlete/60656,38 (224),2016,224.0,38,2,2,2016_02,24,32.0,335 lb,335
5293,426,38,Madeline Sturt,http://games.crossfit.com/athlete/21556,39 (147),2016,147.0,39,2,2,2016_02,30,20.0,325 lb,325
5294,427,39,Alethea Boon,http://games.crossfit.com/athlete/235218,40 (260),2016,260.0,40,2,2,2016_02,39,2.0,285 lb,285
5295,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,3,2016_03,5,80.0,00:05:03.300,303.3
5296,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,3,2016_03,13,54.0,00:05:31.400,331.4
5297,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,3,2016_03,4,84.0,00:04:58.100,298.1
5298,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,3,2016_03,6,76.0,00:05:04.900,304.9
5299,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,3,2016_03,18,44.0,00:05:53.800,353.8
5300,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,3,2016_03,2,94.0,00:04:52.400,292.4
5301,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,3,2016_03,12,56.0,00:05:29.700,329.7
5302,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,3,2016_03,30,20.0,00:06:32.500,392.5
5303,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,3,2016_03,21,38.0,00:05:59.400,359.4
5304,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,3,2016_03,17,46.0,00:05:47.900,347.9
5305,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,3,2016_03,3,88.0,00:04:53.300,293.3
5306,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,3,2016_03,22,36.0,00:06:00.600,360.6
5307,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,3,2016_03,1,100.0,00:04:28.500,268.5
5308,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,3,2016_03,11,58.0,00:05:29.600,329.6
5309,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,3,2016_03,14,52.0,00:05:42.200,342.2
5310,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,3,2016_03,28,24.0,00:06:30.400,390.4
5311,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,3,2016_03,20,40.0,00:05:58.400,358.4
5312,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,3,2016_03,26,28.0,00:06:28.700,388.7
5313,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,3,2016_03,16,48.0,00:05:46,346.0
5314,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,3,2016_03,7,72.0,00:05:07.200,307.2
5315,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,3,2016_03,37,6.0,00:07:01.100,421.1
5316,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,3,2016_03,8,68.0,00:05:17.900,317.9
5317,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,3,2016_03,33,14.0,00:06:55.200,415.2
5318,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,3,2016_03,24,32.0,00:06:17.400,377.4
5319,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,3,2016_03,15,50.0,00:05:42.300,342.3
5320,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,3,2016_03,35,10.0,00:06:58.400,418.4
5321,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,3,2016_03,34,12.0,00:06:57.500,417.5
5322,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,3,2016_03,9,64.0,00:05:21.500,321.5
5323,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,3,2016_03,36,8.0,00:06:58.500,418.5
5324,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,3,2016_03,19,42.0,00:05:57.700,357.7
5325,418,30,Alexis Johnson,http://games.crossfit.com/athlete/208293,31 (413),2016,413.0,31,2,3,2016_03,38,4.0,00:07:04.100,424.1
5326,419,31,Christina Seeley,http://games.crossfit.com/athlete/68808,32 (377),2016,377.0,32,2,3,2016_03,27,26.0,00:06:30.200,390.2
5327,420,32,Meg Reardon,http://games.crossfit.com/athlete/115892,33 (364),2016,364.0,33,2,3,2016_03,31,18.0,00:06:43.900,403.9
5328,421,33,Sheila Barden,http://games.crossfit.com/athlete/23856,34 (363),2016,363.0,34,2,3,2016_03,39,2.0,00:07:08.600,428.6
5329,422,34,Rebecca Voigt,http://games.crossfit.com/athlete/8015,35 (350),2016,350.0,35,2,3,2016_03,23,34.0,00:06:05.600,365.6
5330,423,35,Jennifer Smith,http://games.crossfit.com/athlete/45491,36 (288),2016,288.0,36,2,3,2016_03,10,60.0,00:05:27.200,327.2
5331,424,36,Carly Fuhrer,http://games.crossfit.com/athlete/102114,37 (237),2016,237.0,37,2,3,2016_03,32,16.0,00:06:44.500,404.5
5332,425,37,Justine Beath,http://games.crossfit.com/athlete/60656,38 (224),2016,224.0,38,2,3,2016_03,25,30.0,00:06:20.700,380.7
5333,426,38,Madeline Sturt,http://games.crossfit.com/athlete/21556,39 (147),2016,147.0,39,2,3,2016_03,40,0.0,00:07:15.600,435.6
5334,427,39,Alethea Boon,http://games.crossfit.com/athlete/235218,40 (260),2016,260.0,40,2,3,2016_03,29,22.0,00:06:31.700,391.7
5335,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,4,2016_04,11,58.0,00:08:42.800,522.8
5336,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,4,2016_04,1,100.0,00:07:28.200,448.2
5337,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,4,2016_04,4,84.0,00:07:38.200,458.2
5338,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,4,2016_04,9,64.0,00:08:07,487.0
5339,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,4,2016_04,29,22.0,00:09:26.100,566.1
5340,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,4,2016_04,24,32.0,00:09:09.200,549.2
5341,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,4,2016_04,7,72.0,00:07:50.200,470.2
5342,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,4,2016_04,2,94.0,00:07:30.100,450.1
5343,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,4,2016_04,10,60.0,00:08:40.500,520.5
5344,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,4,2016_04,6,76.0,00:07:46.300,466.3
5345,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,4,2016_04,3,88.0,00:07:38.100,458.1
5346,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,4,2016_04,21,38.0,00:08:58,538.0
5347,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,4,2016_04,23,34.0,00:09:07.800,547.8
5348,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,4,2016_04,14,52.0,00:08:48,528.0
5349,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,4,2016_04,37,6.0,00:10:24.400,624.4
5350,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,4,2016_04,8,68.0,00:07:55.800,475.8
5351,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,4,2016_04,5,80.0,00:07:40.600,460.6
5352,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,4,2016_04,20,40.0,00:08:57.200,537.2
5353,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,4,2016_04,18,44.0,00:08:54.900,534.9
5354,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,4,2016_04,13,54.0,00:08:46.500,526.5
5355,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,4,2016_04,16,48.0,00:08:50.500,530.5
5356,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,4,2016_04,17,46.0,00:08:54.300,534.3
5357,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,4,2016_04,26,28.0,00:09:13.200,553.2
5358,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,4,2016_04,32,16.0,00:09:51.800,591.8
5359,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,4,2016_04,15,50.0,00:08:48.500,528.5
5360,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,4,2016_04,31,18.0,00:09:44.200,584.2
5361,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,4,2016_04,38,4.0,00:10:57.800,657.8
5362,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,4,2016_04,28,24.0,00:09:23.900,563.9
5363,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,4,2016_04,19,42.0,00:08:55.700,535.7
5364,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,4,2016_04,25,30.0,00:09:11.200,551.2
5365,418,30,Alexis Johnson,http://games.crossfit.com/athlete/208293,31 (413),2016,413.0,31,2,4,2016_04,36,8.0,00:10:17.800,617.8
5366,419,31,Christina Seeley,http://games.crossfit.com/athlete/68808,32 (377),2016,377.0,32,2,4,2016_04,34,12.0,00:10:00.700,600.7
5367,420,32,Meg Reardon,http://games.crossfit.com/athlete/115892,33 (364),2016,364.0,33,2,4,2016_04,27,26.0,00:09:20.600,560.6
5368,421,33,Sheila Barden,http://games.crossfit.com/athlete/23856,34 (363),2016,363.0,34,2,4,2016_04,30,20.0,00:09:32.600,572.6
5369,422,34,Rebecca Voigt,http://games.crossfit.com/athlete/8015,35 (350),2016,350.0,35,2,4,2016_04,22,36.0,00:09:06.300,546.3
5370,423,35,Jennifer Smith,http://games.crossfit.com/athlete/45491,36 (288),2016,288.0,36,2,4,2016_04,12,56.0,00:08:44,524.0
5371,424,36,Carly Fuhrer,http://games.crossfit.com/athlete/102114,37 (237),2016,237.0,37,2,4,2016_04,35,10.0,00:10:15.300,615.3
5372,425,37,Justine Beath,http://games.crossfit.com/athlete/60656,38 (224),2016,224.0,38,2,4,2016_04,39,2.0,00:11:22.600,682.6
5373,426,38,Madeline Sturt,http://games.crossfit.com/athlete/21556,39 (147),2016,147.0,39,2,4,2016_04,33,14.0,00:09:59.300,599.3
5374,427,39,Alethea Boon,http://games.crossfit.com/athlete/235218,40 (260),2016,260.0,40,2,4,2016_04,40,0.0,00:13:07.300,787.3
5375,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,5,2016_05,2,94.0,00:36:48.400,2208.4
5376,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,5,2016_05,18,44.0,00:42:00.400,2520.4
5377,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,5,2016_05,11,58.0,00:40:31.100,2431.1
5378,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,5,2016_05,4,84.0,00:37:43.200,2263.2
5379,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,5,2016_05,1,100.0,00:36:42.400,2202.4
5380,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,5,2016_05,19,42.0,00:42:20.200,2540.2
5381,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,5,2016_05,8,68.0,00:38:42,2322.0
5382,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,5,2016_05,7,72.0,00:38:32.800,2312.8
5383,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,5,2016_05,28,24.0,00:43:36,2616.0
5384,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,5,2016_05,17,46.0,00:41:39.300,2499.3
5385,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,5,2016_05,16,48.0,00:41:00.900,2460.9
5386,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,5,2016_05,5,80.0,00:37:58,2278.0
5387,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,5,2016_05,24,32.0,00:42:54.600,2574.6
5388,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,5,2016_05,10,60.0,00:39:22.400,2362.4
5389,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,5,2016_05,23,34.0,00:42:51.300,2571.3
5390,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,5,2016_05,31,18.0,00:45:23.100,2723.1
5391,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,5,2016_05,13,54.0,00:40:48.400,2448.4
5392,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,5,2016_05,20,40.0,00:42:30.200,2550.2
5393,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,5,2016_05,14,52.0,00:40:55,2455.0
5394,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,5,2016_05,38,4.0,00:51:11.400,3071.4
5395,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,5,2016_05,22,36.0,00:42:50.200,2570.2
5396,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,5,2016_05,21,38.0,00:42:40,2560.0
5397,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,5,2016_05,3,88.0,00:37:05.200,2225.2
5398,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,5,2016_05,26,28.0,00:43:10,2590.0
5399,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,5,2016_05,25,30.0,00:43:05.600,2585.6
5400,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,5,2016_05,30,20.0,00:44:47.800,2687.8
5401,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,5,2016_05,27,26.0,00:43:22.600,2602.6
5402,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,5,2016_05,29,22.0,00:44:25.900,2665.9
5403,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,5,2016_05,12,56.0,00:40:45.300,2445.3
5404,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,5,2016_05,39,2.0,00:53:40.600,3220.6
5405,418,30,Alexis Johnson,http://games.crossfit.com/athlete/208293,31 (413),2016,413.0,31,2,5,2016_05,15,50.0,00:40:58.700,2458.7
5406,419,31,Christina Seeley,http://games.crossfit.com/athlete/68808,32 (377),2016,377.0,32,2,5,2016_05,35,10.0,00:47:24.900,2844.9
5407,420,32,Meg Reardon,http://games.crossfit.com/athlete/115892,33 (364),2016,364.0,33,2,5,2016_05,37,6.0,00:50:24.600,3024.6
5408,421,33,Sheila Barden,http://games.crossfit.com/athlete/23856,34 (363),2016,363.0,34,2,5,2016_05,6,76.0,00:38:20.800,2300.8
5409,422,34,Rebecca Voigt,http://games.crossfit.com/athlete/8015,35 (350),2016,350.0,35,2,5,2016_05,36,8.0,00:47:49.600,2869.6
5410,423,35,Jennifer Smith,http://games.crossfit.com/athlete/45491,36 (288),2016,288.0,36,2,5,2016_05,40,0.0,CAP+1,3301.0
5411,424,36,Carly Fuhrer,http://games.crossfit.com/athlete/102114,37 (237),2016,237.0,37,2,5,2016_05,32,16.0,00:45:32.300,2732.3
5412,425,37,Justine Beath,http://games.crossfit.com/athlete/60656,38 (224),2016,224.0,38,2,5,2016_05,33,14.0,00:45:32.300,2732.3
5413,426,38,Madeline Sturt,http://games.crossfit.com/athlete/21556,39 (147),2016,147.0,39,2,5,2016_05,34,12.0,00:47:06.100,2826.1
5414,427,39,Alethea Boon,http://games.crossfit.com/athlete/235218,40 (260),2016,260.0,40,2,5,2016_05,9,64.0,00:38:58.100,2338.1
5415,388,0,Katrin Tanja Davidsdottir,http://games.crossfit.com/athlete/55121,1 (984),2016,984.0,1,2,6,2016_06,14,52.0,00:07:40.900,460.9
5416,389,1,Tia-Clair Toomey,http://games.crossfit.com/athlete/163097,2 (973),2016,973.0,2,2,6,2016_06,3,88.0,00:05:56.900,356.9
5417,390,2,Ragnheiður Sara Sigmundsdottir,http://games.crossfit.com/athlete/8859,3 (919),2016,919.0,3,2,6,2016_06,17,46.0,00:07:59.200,479.2
5418,391,3,Samantha Briggs,http://games.crossfit.com/athlete/2536,4 (874),2016,874.0,4,2,6,2016_06,33,14.0,CAP+9,669.0
5419,392,4,Kari Pearce,http://games.crossfit.com/athlete/305891,5 (804),2016,804.0,5,2,6,2016_06,38,4.0,CAP+13,673.0
5420,393,5,Brooke Wells,http://games.crossfit.com/athlete/168305,6 (796),2016,796.0,6,2,6,2016_06,4,84.0,00:06:10.100,370.1
5421,394,6,Kara Webb,http://games.crossfit.com/athlete/2942,7 (794),2016,794.0,7,2,6,2016_06,1,100.0,00:05:17.100,317.1
5422,395,7,Kristi Eramo,http://games.crossfit.com/athlete/310687,8 (767),2016,767.0,8,2,6,2016_06,8,68.0,00:07:02.200,422.2
5423,396,8,Alessandra Pichelli,http://games.crossfit.com/athlete/37537,9 (745),2016,745.0,9,2,6,2016_06,9,64.0,00:07:04.200,424.2
5424,397,9,Anna Tunnicliffe,http://games.crossfit.com/athlete/9440,10 (738),2016,738.0,10,2,6,2016_06,32,16.0,CAP+8,668.0
5425,398,10,Tennil Reed,http://games.crossfit.com/athlete/135797,11 (707),2016,707.0,11,2,6,2016_06,26,28.0,CAP+1,661.0
5426,399,11,Kristin Holte,http://games.crossfit.com/athlete/120480,12 (696),2016,696.0,12,2,6,2016_06,18,44.0,00:08:16.200,496.2
5427,400,12,Annie Thorisdottir,http://games.crossfit.com/athlete/18588,13 (682),2016,682.0,13,2,6,2016_06,25,30.0,00:10:21.900,621.9
5428,401,13,Carol-Ann Reason-Thibault,http://games.crossfit.com/athlete/103389,14 (659),2016,659.0,14,2,6,2016_06,12,56.0,00:07:30.700,450.7
5429,402,14,Tasia Percevecz,http://games.crossfit.com/athlete/149475,15 (638),2016,638.0,15,2,6,2016_06,6,76.0,00:07:01.500,421.5
5430,403,15,Michele Letendre,http://games.crossfit.com/athlete/3407,16 (613),2016,613.0,16,2,6,2016_06,5,80.0,00:06:27.800,387.8
5431,404,16,Chyna Cho,http://games.crossfit.com/athlete/27975,17 (612),2016,612.0,17,2,6,2016_06,28,24.0,CAP+3,663.0
5432,405,17,Jamie Hagiya,http://games.crossfit.com/athlete/196834,18 (574),2016,574.0,18,2,6,2016_06,2,94.0,00:05:30.500,330.5
5433,406,18,Thuridur Erla Helgadottir,http://games.crossfit.com/athlete/19501,19 (563),2016,563.0,19,2,6,2016_06,13,54.0,00:07:40.200,460.2
5434,407,19,Emily  Abbott,http://games.crossfit.com/athlete/180250,20 (562),2016,562.0,20,2,6,2016_06,11,58.0,00:07:28.500,448.5
5435,408,20,Camille Leblanc-Bazinet,http://games.crossfit.com/athlete/8404,21 (561),2016,561.0,21,2,6,2016_06,16,48.0,00:07:55.400,475.4
5436,409,21,Margaux Alvarez,http://games.crossfit.com/athlete/3678,22 (542),2016,542.0,22,2,6,2016_06,29,22.0,CAP+7,667.0
5437,410,22,Carleen Mathews,http://games.crossfit.com/athlete/16973,23 (532),2016,532.0,23,2,6,2016_06,24,32.0,00:09:41.500,581.5
5438,411,23,Christy Adkins,http://games.crossfit.com/athlete/9121,24 (519),2016,519.0,24,2,6,2016_06,34,12.0,CAP+9,669.0
5439,412,24,Lauren Fisher,http://games.crossfit.com/athlete/19117,25 (495),2016,495.0,25,2,6,2016_06,22,36.0,00:08:52,532.0
5440,413,25,Alea Helmick,http://games.crossfit.com/athlete/134076,26 (486),2016,486.0,26,2,6,2016_06,10,60.0,00:07:06.300,426.3
5441,414,26,Candice Wagner,http://games.crossfit.com/athlete/11460,27 (471),2016,471.0,27,2,6,2016_06,31,18.0,CAP+7,667.0
5442,415,27,Stacie Tovar,http://games.crossfit.com/athlete/5512,28 (454),2016,454.0,28,2,6,2016_06,15,50.0,00:07:53.900,473.9
5443,416,28,Emily Bridgers,http://games.crossfit.com/athlete/4925,29 (433),2016,433.0,29,2,6,2016_06,27,26.0,CAP+2,662.0
5444,417,29,Whitney Cappellucci,http://games.crossfit.com/athlete/25565,30 (416),2016,416.0,30,2,6,2016_06,19,42.0,00:08:16.700,496.7
